test_id,strategy_name,total_return,weekly_return,win_rate,num_trades,winners,losers,avg_winner,avg_loser,winner_loser_ratio,max_drawdown,sharpe_ratio,profit_factor,param_strategy_type,param_ma_type,param_fast_ma,param_slow_ma,param_volume_multiplier,param_rsi_threshold,param_entry_confirmation,param_trailing_activation_pct,param_trailing_distance_pct,param_adaptive_trailing,param_strong_momentum_trail,param_weak_momentum_trail,param_momentum_lookback,param_pattern_types,param_confirmation_volume,param_confirmation_ma,param_min_body_pct,param_bb_period,param_bb_std,param_entry_trigger,param_exit_trigger,param_rsi_filter,param_rsi_period,param_oversold_threshold,param_overbought_threshold,param_exit_strategy,param_rsi_neutral,param_profit_target_pct,param_entry_type,param_exit_type,param_streak_rsi_period,param_pct_rank_period,param_crsi_oversold,param_crsi_overbought,param_max_hold_days,param_min_gap_pct,param_max_gap_pct,param_gap_confirmation,param_min_volume_multiplier,param_entry_time_window
9207,connors_rsi,0.2719,0.0212,0.3826,34,13,21,0.0414,0.0127,3.26,0.1358,0.78,2.02,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.015,,,5,50,20,95,3,,,,,
9208,connors_rsi,0.4708,0.0366,0.4738,56,26,30,0.0407,0.0196,2.08,0.2093,1.4,1.8,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.02,,,5,50,20,95,1,,,,,
9209,connors_rsi,-0.2199,-0.0171,0.3235,21,6,15,0.0219,0.0234,0.93,0.2486,-0.1,0.37,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.02,,,5,50,20,95,2,,,,,
9210,connors_rsi,-0.1622,-0.0126,0.3895,37,14,23,0.016,0.0168,0.95,0.0836,-0.64,0.58,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.02,,,5,50,20,95,3,,,,,
9211,connors_rsi,0.473,0.0368,0.3787,59,22,37,0.0373,0.0094,3.96,0.1014,2.65,2.36,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.025,,,5,50,20,95,1,,,,,
9212,connors_rsi,-0.1521,-0.0118,0.4259,49,20,29,0.0157,0.0161,0.98,0.0708,-0.35,0.67,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.025,,,5,50,20,95,2,,,,,
9213,connors_rsi,0.1857,0.0144,0.3169,20,6,14,0.0379,0.003,12.79,0.1101,2.38,5.48,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.025,,,5,50,20,95,3,,,,,
9214,connors_rsi,-0.067,-0.0052,0.3357,21,7,14,0.0328,0.0212,1.55,0.0628,0.47,0.77,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.03,,,5,50,20,95,1,,,,,
9215,connors_rsi,0.593,0.0461,0.4372,46,20,26,0.0319,0.0017,18.68,0.0572,1.5,14.37,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.03,,,5,50,20,95,2,,,,,
9216,connors_rsi,0.5025,0.0391,0.4497,80,35,45,0.0319,0.0136,2.34,0.2411,0.95,1.82,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.03,,,5,50,20,95,3,,,,,
9217,connors_rsi,-0.5751,-0.0447,0.4667,72,33,39,0.0088,0.0222,0.4,0.1766,-1.09,0.34,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.015,,,5,100,5,80,1,,,,,
9218,connors_rsi,0.2935,0.0228,0.4555,91,41,50,0.0222,0.0123,1.8,0.2218,0.55,1.48,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.015,,,5,100,5,80,2,,,,,
9219,connors_rsi,0.2975,0.0231,0.5245,30,15,15,0.0263,0.0065,4.06,0.0819,1.22,4.06,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.015,,,5,100,5,80,3,,,,,
9220,connors_rsi,-0.1147,-0.0089,0.3349,40,13,27,0.024,0.0158,1.52,0.1717,-0.57,0.73,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.02,,,5,100,5,80,1,,,,,
9221,connors_rsi,-0.1185,-0.0092,0.4575,42,19,23,0.015,0.0176,0.86,0.0651,0.61,0.71,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.02,,,5,100,5,80,2,,,,,
9222,connors_rsi,-0.8046,-0.0626,0.3406,93,31,62,0.0156,0.0208,0.75,0.1761,-0.55,0.37,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.02,,,5,100,5,80,3,,,,,
9223,connors_rsi,0.0557,0.0043,0.5184,81,41,40,0.0313,0.0307,1.02,0.1121,1.1,1.05,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.025,,,5,100,5,80,1,,,,,
9224,connors_rsi,0.1882,0.0146,0.3631,51,18,33,0.0283,0.0097,2.91,0.2246,-0.14,1.59,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.025,,,5,100,5,80,2,,,,,
9225,connors_rsi,0.0052,0.0004,0.4496,55,24,31,0.0283,0.0218,1.3,0.0604,1.5,1.01,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.025,,,5,100,5,80,3,,,,,
9226,connors_rsi,-0.3329,-0.0259,0.5302,53,28,25,0.007,0.0212,0.33,0.1085,-0.33,0.37,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.03,,,5,100,5,80,1,,,,,
9227,connors_rsi,-0.2641,-0.0205,0.4948,87,43,44,0.0129,0.0186,0.69,0.1315,-0.47,0.68,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.03,,,5,100,5,80,2,,,,,
9228,connors_rsi,0.5725,0.0445,0.4756,70,33,37,0.0377,0.0182,2.08,0.1011,0.39,1.85,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.03,,,5,100,5,80,3,,,,,
9229,connors_rsi,0.3088,0.024,0.3972,49,19,30,0.0367,0.013,2.83,0.2327,1.15,1.79,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.015,,,5,100,5,80,1,,,,,
9230,connors_rsi,0.3354,0.0261,0.4493,55,24,31,0.0353,0.0165,2.14,0.1159,0.07,1.66,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.015,,,5,100,5,80,2,,,,,
9231,connors_rsi,-0.1083,-0.0084,0.4116,64,26,38,0.0257,0.0205,1.26,0.2062,-0.49,0.86,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.015,,,5,100,5,80,3,,,,,
9232,connors_rsi,0.4672,0.0363,0.4393,70,30,40,0.0217,0.0046,4.71,0.1272,1.19,3.53,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.02,,,5,100,5,80,1,,,,,
9233,connors_rsi,0.2206,0.0172,0.3497,24,8,16,0.0423,0.0074,5.74,0.211,2.02,2.87,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.02,,,5,100,5,80,2,,,,,
9234,connors_rsi,0.3686,0.0287,0.5113,45,23,22,0.0284,0.0129,2.2,0.0846,2.04,2.3,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.02,,,5,100,5,80,3,,,,,
9235,connors_rsi,-0.1232,-0.0096,0.4834,69,33,36,0.0139,0.0162,0.86,0.1757,-0.47,0.79,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.025,,,5,100,5,80,1,,,,,
9236,connors_rsi,0.0048,0.0004,0.3956,25,9,16,0.0263,0.0145,1.81,0.1032,-0.12,1.02,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.025,,,5,100,5,80,2,,,,,
9237,connors_rsi,0.0138,0.0011,0.3971,41,16,25,0.0275,0.017,1.61,0.0761,2.52,1.03,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.025,,,5,100,5,80,3,,,,,
9238,connors_rsi,0.3422,0.0266,0.4785,31,14,17,0.0406,0.0133,3.05,0.0761,2.53,2.51,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.03,,,5,100,5,80,1,,,,,
9239,connors_rsi,0.7708,0.06,0.4282,72,30,42,0.0292,0.0025,11.8,0.0662,1.75,8.43,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.03,,,5,100,5,80,2,,,,,
9240,connors_rsi,-0.0463,-0.0036,0.3795,41,15,26,0.0147,0.0103,1.43,0.2133,0.03,0.83,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.03,,,5,100,5,80,3,,,,,
9241,connors_rsi,0.1534,0.0119,0.4985,69,34,35,0.0229,0.0179,1.28,0.1893,2.11,1.25,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.015,,,5,100,5,80,1,,,,,
9242,connors_rsi,0.2771,0.0216,0.3568,60,21,39,0.0199,0.0036,5.49,0.1266,3.73,2.96,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.015,,,5,100,5,80,2,,,,,
9243,connors_rsi,0.1085,0.0084,0.5325,20,10,10,0.0241,0.0133,1.82,0.0828,0.21,1.82,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.015,,,5,100,5,80,3,,,,,
9244,connors_rsi,0.8605,0.0669,0.5023,99,49,50,0.0356,0.0177,2.01,0.112,1.11,1.97,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.02,,,5,100,5,80,1,,,,,
9245,connors_rsi,-0.1328,-0.0103,0.3828,29,11,18,0.0349,0.0287,1.22,0.0745,-1.17,0.74,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.02,,,5,100,5,80,2,,,,,
9246,connors_rsi,0.1101,0.0086,0.3873,40,15,25,0.0316,0.0146,2.17,0.0966,1.99,1.3,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.02,,,5,100,5,80,3,,,,,
9247,connors_rsi,-0.2883,-0.0224,0.3631,27,9,18,0.0203,0.0262,0.78,0.1752,-0.41,0.39,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.025,,,5,100,5,80,1,,,,,
9248,connors_rsi,0.0724,0.0056,0.5354,37,19,18,0.0211,0.0183,1.16,0.0738,0.55,1.22,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.025,,,5,100,5,80,2,,,,,
9249,connors_rsi,0.1013,0.0079,0.4541,44,19,25,0.0201,0.0112,1.79,0.1067,1.99,1.36,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.025,,,5,100,5,80,3,,,,,
9250,connors_rsi,-0.0604,-0.0047,0.5163,60,30,30,0.0187,0.0207,0.9,0.118,-0.67,0.9,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.03,,,5,100,5,80,1,,,,,
9251,connors_rsi,0.054,0.0042,0.5256,27,14,13,0.0286,0.0267,1.07,0.1517,3.11,1.16,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.03,,,5,100,5,80,2,,,,,
9252,connors_rsi,-0.7297,-0.0568,0.3651,94,34,60,0.0125,0.0192,0.65,0.1967,-0.62,0.37,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.03,,,5,100,5,80,3,,,,,
9253,connors_rsi,-0.2992,-0.0233,0.4569,87,39,48,0.0155,0.0189,0.82,0.0831,-0.96,0.67,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.015,,,5,100,5,85,1,,,,,
9254,connors_rsi,-0.1594,-0.0124,0.3721,43,16,27,0.0263,0.0215,1.22,0.1207,-0.75,0.73,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.015,,,5,100,5,85,2,,,,,
9255,connors_rsi,-0.1297,-0.0101,0.4023,29,11,18,0.0171,0.0176,0.97,0.2039,-1.67,0.59,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.015,,,5,100,5,85,3,,,,,
9256,connors_rsi,-0.4203,-0.0327,0.5229,53,27,26,0.0014,0.0176,0.08,0.1963,-0.61,0.08,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.02,,,5,100,5,85,1,,,,,
9257,connors_rsi,-0.0173,-0.0013,0.3665,26,9,17,0.0332,0.0186,1.79,0.2087,-0.26,0.95,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.02,,,5,100,5,85,2,,,,,
9258,connors_rsi,0.1247,0.0097,0.5287,33,17,16,0.0218,0.0154,1.42,0.1959,0.62,1.51,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.02,,,5,100,5,85,3,,,,,
9259,connors_rsi,0.0187,0.0015,0.3559,51,18,33,0.017,0.0087,1.95,0.128,1.24,1.06,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.025,,,5,100,5,85,1,,,,,
9260,connors_rsi,0.1683,0.0131,0.5114,56,28,28,0.016,0.01,1.6,0.2152,1.57,1.6,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.025,,,5,100,5,85,2,,,,,
9261,connors_rsi,1.1923,0.0927,0.332,99,32,67,0.0504,0.0063,8.05,0.1624,0.04,3.84,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.025,,,5,100,5,85,3,,,,,
9262,connors_rsi,0.1151,0.009,0.4977,73,36,37,0.02,0.0164,1.22,0.2428,2.68,1.19,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.03,,,5,100,5,85,1,,,,,
9263,connors_rsi,0.177,0.0138,0.3524,63,22,41,0.0363,0.0151,2.4,0.0983,1.34,1.29,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.03,,,5,100,5,85,2,,,,,
9264,connors_rsi,0.0905,0.007,0.4257,20,8,12,0.019,0.0052,3.7,0.1845,2.37,2.46,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.03,,,5,100,5,85,3,,,,,
9265,connors_rsi,0.2956,0.023,0.3952,79,31,48,0.037,0.0177,2.09,0.1075,2.01,1.35,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.015,,,5,100,5,85,1,,,,,
9266,connors_rsi,0.3774,0.0294,0.4084,34,13,21,0.0443,0.0095,4.69,0.2338,2.6,2.9,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.015,,,5,100,5,85,2,,,,,
9267,connors_rsi,0.038,0.003,0.5342,30,16,14,0.0178,0.0176,1.01,0.1521,1.84,1.15,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.015,,,5,100,5,85,3,,,,,
9268,connors_rsi,1.1671,0.0908,0.4837,86,41,45,0.0411,0.0115,3.57,0.1453,2.47,3.25,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.02,,,5,100,5,85,1,,,,,
9269,connors_rsi,0.5264,0.0409,0.5087,52,26,26,0.0447,0.0245,1.83,0.1519,0.76,1.83,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.02,,,5,100,5,85,2,,,,,
9270,connors_rsi,1.0179,0.0792,0.4775,91,43,48,0.0262,0.0022,11.72,0.2216,0.92,10.5,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.02,,,5,100,5,85,3,,,,,
9271,connors_rsi,0.644,0.0501,0.4982,40,19,21,0.0581,0.0219,2.66,0.1553,1.42,2.4,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.025,,,5,100,5,85,1,,,,,
9272,connors_rsi,0.4974,0.0387,0.3505,59,20,39,0.0382,0.0068,5.59,0.2118,1.62,2.87,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.025,,,5,100,5,85,2,,,,,
9273,connors_rsi,0.4897,0.0381,0.5248,72,37,35,0.0325,0.0203,1.6,0.1594,1.37,1.69,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.025,,,5,100,5,85,3,,,,,
9274,connors_rsi,-0.0048,-0.0004,0.5242,34,17,17,0.0254,0.0257,0.99,0.1991,-1.1,0.99,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.03,,,5,100,5,85,1,,,,,
9275,connors_rsi,-0.1551,-0.0121,0.4567,31,14,17,0.0352,0.0381,0.92,0.1548,-0.62,0.76,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.03,,,5,100,5,85,2,,,,,
9276,connors_rsi,0.1115,0.0087,0.4793,24,11,13,0.0152,0.0043,3.56,0.2092,0.54,3.01,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.03,,,5,100,5,85,3,,,,,
9277,connors_rsi,-0.1719,-0.0134,0.455,86,39,47,0.0199,0.0201,0.99,0.1427,-0.61,0.82,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.015,,,5,100,5,85,1,,,,,
9278,connors_rsi,0.0381,0.003,0.3712,68,25,43,0.02,0.0107,1.86,0.0685,0.68,1.08,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.015,,,5,100,5,85,2,,,,,
9279,connors_rsi,-0.8364,-0.0651,0.3606,91,32,59,0.0193,0.0246,0.78,0.1536,0.84,0.42,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.015,,,5,100,5,85,3,,,,,
9280,connors_rsi,-0.0397,-0.0031,0.5037,76,38,38,0.0087,0.0097,0.89,0.1506,0.14,0.89,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.02,,,5,100,5,85,1,,,,,
9281,connors_rsi,0.4232,0.0329,0.405,57,23,34,0.0317,0.009,3.53,0.1034,1.76,2.39,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.02,,,5,100,5,85,2,,,,,
9282,connors_rsi,1.0374,0.0807,0.5383,91,48,43,0.0413,0.022,1.88,0.1075,2.36,2.1,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.02,,,5,100,5,85,3,,,,,
9283,connors_rsi,0.292,0.0227,0.5134,62,31,31,0.031,0.0216,1.44,0.0854,-0.01,1.44,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.025,,,5,100,5,85,1,,,,,
9284,connors_rsi,0.2752,0.0214,0.486,33,16,17,0.0344,0.0162,2.13,0.0602,3.7,2.0,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.025,,,5,100,5,85,2,,,,,
9285,connors_rsi,-0.1819,-0.0141,0.442,64,28,36,0.0192,0.02,0.96,0.1536,-1.1,0.75,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.025,,,5,100,5,85,3,,,,,
9286,connors_rsi,0.0281,0.0022,0.3784,61,23,38,0.0368,0.0215,1.71,0.1148,0.77,1.03,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.03,,,5,100,5,85,1,,,,,
9287,connors_rsi,-0.0124,-0.001,0.403,32,12,20,0.0375,0.0231,1.62,0.0867,-1.32,0.97,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.03,,,5,100,5,85,2,,,,,
9288,connors_rsi,-0.1817,-0.0141,0.4776,96,45,51,0.024,0.0248,0.97,0.2174,-0.59,0.86,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.03,,,5,100,5,85,3,,,,,
9289,connors_rsi,-0.1496,-0.0116,0.3958,38,15,23,0.0163,0.0171,0.95,0.2206,0.31,0.62,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.015,,,5,100,5,90,1,,,,,
9290,connors_rsi,0.2083,0.0162,0.3721,40,14,26,0.0342,0.0104,3.28,0.1464,0.85,1.77,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.015,,,5,100,5,90,2,,,,,
9291,connors_rsi,0.3774,0.0294,0.388,84,32,52,0.0432,0.0194,2.23,0.1769,2.55,1.38,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.015,,,5,100,5,90,3,,,,,
9292,connors_rsi,0.5336,0.0415,0.5272,54,28,26,0.0376,0.02,1.88,0.0871,0.96,2.03,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.02,,,5,100,5,90,1,,,,,
9293,connors_rsi,0.2118,0.0165,0.4756,31,14,17,0.0157,0.0005,33.57,0.1796,0.98,27.65,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.02,,,5,100,5,90,2,,,,,
9294,connors_rsi,0.4318,0.0336,0.3851,72,27,45,0.032,0.0096,3.33,0.0659,2.1,2.0,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.02,,,5,100,5,90,3,,,,,
9295,connors_rsi,0.2933,0.0228,0.5069,27,13,14,0.0345,0.0111,3.11,0.0514,1.71,2.89,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.025,,,5,100,5,90,1,,,,,
9296,connors_rsi,0.2222,0.0173,0.5324,69,36,33,0.0177,0.0125,1.41,0.1328,2.5,1.54,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.025,,,5,100,5,90,2,,,,,
9297,connors_rsi,0.1491,0.0116,0.5313,37,19,18,0.0226,0.0156,1.45,0.2162,2.33,1.53,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.025,,,5,100,5,90,3,,,,,
9298,connors_rsi,-0.1102,-0.0086,0.365,91,33,58,0.0265,0.017,1.56,0.0946,-1.04,0.89,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.03,,,5,100,5,90,1,,,,,
9299,connors_rsi,-0.0602,-0.0047,0.4132,46,19,27,0.0208,0.0169,1.23,0.0799,-0.2,0.87,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.03,,,5,100,5,90,2,,,,,
9300,connors_rsi,0.7064,0.0549,0.5228,52,27,25,0.0359,0.0106,3.41,0.1584,1.05,3.68,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,crsi_neutral,,0.03,,,5,100,5,90,3,,,,,
9301,connors_rsi,-0.9934,-0.0773,0.3423,59,20,39,0.0019,0.0265,0.07,0.0737,0.09,0.04,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.015,,,5,100,5,90,1,,,,,
9302,connors_rsi,0.0363,0.0028,0.4462,23,10,13,0.019,0.0118,1.61,0.2379,1.82,1.24,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.015,,,5,100,5,90,2,,,,,
9303,connors_rsi,0.0844,0.0066,0.461,55,25,30,0.012,0.0072,1.67,0.1873,1.43,1.39,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.015,,,5,100,5,90,3,,,,,
9304,connors_rsi,-0.0267,-0.0021,0.3928,89,34,55,0.0126,0.0083,1.52,0.0698,-1.04,0.94,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.02,,,5,100,5,90,1,,,,,
9305,connors_rsi,-0.1898,-0.0148,0.3944,51,20,31,0.0162,0.0166,0.98,0.0639,-1.2,0.63,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.02,,,5,100,5,90,2,,,,,
9306,connors_rsi,0.1274,0.0099,0.4709,59,27,32,0.0182,0.0114,1.6,0.2116,2.41,1.35,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.02,,,5,100,5,90,3,,,,,
9307,connors_rsi,0.0615,0.0048,0.5038,22,11,11,0.0144,0.0088,1.64,0.1935,1.17,1.64,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.025,,,5,100,5,90,1,,,,,
9308,connors_rsi,0.052,0.004,0.355,32,11,21,0.0306,0.0136,2.26,0.1489,2.45,1.18,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.025,,,5,100,5,90,2,,,,,
9309,connors_rsi,0.9563,0.0744,0.3901,83,32,51,0.0453,0.0097,4.68,0.1131,2.65,2.94,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.025,,,5,100,5,90,3,,,,,
9310,connors_rsi,0.4025,0.0313,0.5188,52,26,26,0.0197,0.0042,4.67,0.1214,3.04,4.67,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.03,,,5,100,5,90,1,,,,,
9311,connors_rsi,0.4973,0.0387,0.416,42,17,25,0.0413,0.0082,5.03,0.0544,0.88,3.42,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.03,,,5,100,5,90,2,,,,,
9312,connors_rsi,-0.0193,-0.0015,0.3525,91,32,59,0.0214,0.0119,1.79,0.1688,-0.58,0.97,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,profit_target,,0.03,,,5,100,5,90,3,,,,,
9313,connors_rsi,0.0754,0.0059,0.4533,29,13,16,0.0246,0.0153,1.61,0.2204,0.05,1.31,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.015,,,5,100,5,90,1,,,,,
9314,connors_rsi,0.0477,0.0037,0.5089,23,11,12,0.0183,0.0128,1.43,0.1161,0.85,1.31,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.015,,,5,100,5,90,2,,,,,
9315,connors_rsi,0.1861,0.0145,0.511,35,17,18,0.0282,0.0163,1.73,0.159,1.83,1.64,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.015,,,5,100,5,90,3,,,,,
9316,connors_rsi,0.1202,0.0094,0.4377,41,17,24,0.0341,0.0191,1.78,0.2156,0.59,1.26,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.02,,,5,100,5,90,1,,,,,
9317,connors_rsi,0.2918,0.0227,0.4583,36,16,20,0.038,0.0158,2.4,0.1477,1.3,1.92,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.02,,,5,100,5,90,2,,,,,
9318,connors_rsi,0.1041,0.0081,0.5035,45,22,23,0.0055,0.0008,7.3,0.0614,1.41,6.98,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.02,,,5,100,5,90,3,,,,,
9319,connors_rsi,-1.1019,-0.0857,0.3716,70,26,44,0.0116,0.0319,0.36,0.1291,0.32,0.21,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.025,,,5,100,5,90,1,,,,,
9320,connors_rsi,0.254,0.0198,0.5105,42,21,21,0.0296,0.0175,1.69,0.0885,2.74,1.69,connors_rsi,,,,,,,,,,,,,,,,,,,,,,5,,,time_based,,0.025,,,5,100,5,90,2,,,,,
